Date,Close,High,Low,Open,Volume,returns,MA_20,volatility,autocorr,regime_autocorr
2019-06-25,263.9195862,266.6154228,263.810668,266.5881933,82028700.0,-0.0098077852232079,259.315363305,0.0079028781125032,0.16736684235080862,Trending
2019-06-26,263.6562805,265.326424,263.5473623,264.8181207,51584900.0,-0.00099767396498,259.930181875,0.007666097545165,0.20255897436947146,Trending
2019-06-27,264.5911865,265.0994898,264.0375099,264.4187235,40355200.0,0.003545927289223,260.557415,0.0076700085161156,0.23219561572805433,Trending
2019-06-28,265.9526672,266.4518847,265.0540647,265.571426,59350900.0,0.0051456010988484,261.42254485,0.0067031366474911,0.15448253517086674,Trending
2019-07-01,268.367218,269.5109145,267.1599767,269.2930504,78705600.0,0.0090788741674254,262.440019215,0.006665332110758,0.38461824376745213,Trending
2019-07-02,269.0660706,269.1205296,267.4776158,268.3217594,61504500.0,0.0026040907872735,263.223253625,0.0051971384234388,0.28493073794559487,Trending
2019-07-03,271.2172546,271.2354261,269.6015706,269.746804,40898900.0,0.0079950028452231,264.00429992,0.0051610225445694,0.24315752165371052,Trending
2019-07-05,270.9086609,271.0720658,268.684841,269.9828287,51677300.0,-0.0011378099835688,264.68681029500004,0.00516954760905,0.15090400775788115,Trending
2019-07-08,269.4200745,270.727148,268.8754559,269.5925375,45841800.0,-0.0054947907352045,265.166172785,0.0051628229394739,0.16544279722012015,Trending
2019-07-09,269.7559509,270.0554759,268.2038113,268.2582704,41101300.0,0.001246664342378,265.60270843,0.0051226111122825,0.175314610173981,Trending
2019-07-10,271.0448608,271.9979504,270.2914915,270.8270245,58448500.0,0.0047780591890547,266.10685119,0.005147493455255,0.1594739290128795,Trending
2019-07-11,271.6802673,271.9253333,270.6727463,271.6893531,50826100.0,0.0023442853634065,266.66580199500004,0.005074561876252,0.1784644310933218,Trending
2019-07-12,272.8965149,272.9691455,271.8617645,272.1703752,40326000.0,0.0044767609075448,267.231816095,0.0050824643909849,0.19559775216983782,Trending
2019-07-15,272.9872437,273.3321696,272.4789404,273.3321696,33900000.0,0.0003324659533789,267.81682281,0.0050442764679636,0.17404134002993651,Trending
2019-07-16,272.1068115,273.1052742,271.7982008,272.896496,36650100.0,-0.0032251770744554,268.352839655,0.0051756268912116,0.24123869920088295,Trending
2019-07-17,270.2550354,272.2428745,270.2550354,272.0794973,36036300.0,-0.006805327987903,268.65941771999996,0.0051332314090822,0.31012014696211837,Trending
2019-07-18,271.2445374,271.6257787,269.3111842,269.7559426,51392600.0,0.0036613637874887,268.985661315,0.0051585581636942,0.24602815792213661,Trending
2019-07-19,269.737793,272.370084,269.5653299,272.3428544,58678600.0,-0.0055549299331253,269.11010589499995,0.0049786623445009,0.25768328408867336,Trending
2019-07-22,270.4003906,270.9450092,269.6197918,270.1371532,43638100.0,0.0024564507354738,269.28710479499995,0.00497569612711,0.21561274433088176,Trending
2019-07-23,272.3337708,272.3337708,270.6908568,271.5259424,44564500.0,0.0071500643756838,269.577108765,0.0051568805715173,0.2143800902928168,Trending
2019-07-24,273.6135864,273.6135864,271.4805132,271.5712876,47213200.0,0.0046994377386264,270.06180877500003,0.0045249583135345,0.2009062547102472,Trending
2019-07-25,272.3065491,273.2142376,271.498693,273.1597785,55394100.0,-0.0047769459009583,270.494322205,0.0047231675829049,0.15676883339826844,Trending
2019-07-26,274.131012,274.3307045,272.8693117,272.9964013,45084100.0,0.0067000331282154,270.97131348,0.0048418144673811,0.05332885045821636,Trending
2019-07-29,273.6316528,274.1308979,273.0779764,274.012894,38126500.0,-0.0018216078376422,271.35526276,0.004837839151057,-0.05188895181978646,Mean_Reversion
2019-07-30,272.9601135,273.3685845,271.8436466,272.224888,45849000.0,-0.0024541725824783,271.584907535,0.0045580662425758,-0.06153310336202761,Mean_Reversion
2019-07-31,269.9738159,273.3958197,267.9496881,273.2051851,104245200.0,-0.0109404174907041,271.6302948,0.0052402459596652,0.0014054035836775594,Trending
2019-08-01,267.6228638,273.0962241,266.8240935,270.1280928,142646600.0,-0.0087080744929382,271.45057526,0.0052604105180236,0.20164649416715846,Trending
2019-08-02,265.6077576,266.9692901,264.0465325,266.7242242,116749700.0,-0.0075296488924276,271.185530095,0.0054809152131387,0.28320767365632366,Trending
2019-08-05,257.6201172,261.6048547,255.7139661,261.4959365,178745400.0,-0.0300730689200322,270.59553223,0.0084819234890649,0.41845779004936956,Trending
2019-08-06,261.2327576,261.4506217,258.0377038,259.5172406,120711700.0,0.0140231300228599,270.16937256499995,0.009205610379742,-0.08192216849241522,Mean_Reversion
2019-08-07,261.3869934,262.158534,256.0044086,258.1465396,140572300.0,0.0005904152351219,269.686479195,0.0091008104582188,-0.06920633536444862,Mean_Reversion
2019-08-08,266.5154419,266.5154419,262.331012,262.8846886,87713900.0,0.0196201365388979,269.42823792499996,0.0102583805767626,-0.045913754979724435,Mean_Reversion
2019-08-09,264.7001343,266.1705853,262.9119867,265.5715075,93730000.0,-0.0068112661204865,269.018418895,0.0102569961176428,-0.10390051397752766,Mean_Reversion
2019-08-12,261.4778442,264.6910417,260.5247547,263.1933612,65527600.0,-0.0121733602762286,268.44294892,0.0105189620941646,-0.07188934880305577,Mean_Reversion
2019-08-13,265.5441895,266.9964962,260.8332852,261.1782111,94299800.0,0.0155513952336616,268.11481782,0.011227198397805,-0.14865537706202384,Mean_Reversion
2019-08-14,257.6927185,262.0859268,257.5656565,261.4777911,135622100.0,-0.0295674743054394,267.486701975,0.0128639991435419,-0.2862731993982272,Mean_Reversion
2019-08-15,258.3735046,259.272135,256.3221476,258.5822829,99556600.0,0.0026418522958768,266.84315033499996,0.0128411413412196,-0.288504172989373,Mean_Reversion
2019-08-16,262.185791,262.6214637,258.4279479,260.034574,83018300.0,0.0147549432589924,266.465550235,0.0133665759330204,-0.24666091652922764,Mean_Reversion
2019-08-19,265.3445129,266.0252792,264.5366847,265.217451,53571800.0,0.0120476471587278,266.21275634999995,0.0136781265343133,-0.17904875802363845,Mean_Reversion
2019-08-20,263.3113708,265.3718139,263.1843089,264.836281,51596400.0,-0.0076622730117136,265.76163635,0.0136228397666031,-0.21518666715749402,Mean_Reversion
2019-08-21,265.4535217,265.8256496,264.7908991,265.4807513,49524700.0,0.0081354287644002,265.353633115,0.0137276532833607,-0.22372961887255036,Mean_Reversion
2019-08-22,265.3717346,266.7968119,263.5926733,266.1614467,51666400.0,-0.000308103277275,265.00689238999996,0.0137065358229418,-0.21268404061453453,Mean_Reversion
2019-08-23,258.5550842,265.7349039,257.3024696,264.0647603,149161500.0,-0.0256871758036887,264.228096,0.0146077274039366,-0.20745726365345343,Mean_Reversion
2019-08-26,261.4142761,261.4142761,259.2176579,260.7516536,72423800.0,0.0110583472332275,263.617227165,0.0149342575340582,-0.2654357520098397,Mean_Reversion
2019-08-27,260.3886414,263.1843379,259.6261862,262.8121823,66668900.0,-0.003923407379663,262.98865356,0.0149393179333126,-0.26814598208881407,Mean_Reversion
2019-08-28,262.2220764,262.3854537,258.9180778,259.7259337,59696700.0,0.0070411481474093,262.601066585,0.0149297411654639,-0.28974630464111095,Mean_Reversion
2019-08-29,265.5715027,266.0979776,263.7833551,264.7909038,57899400.0,0.0127732429930527,262.49849853,0.0151436184290658,-0.27103556162776166,Mean_Reversion
2019-08-30,265.4535217,267.0782643,264.5186037,267.0601205,62901200.0,-0.0004442532380187,262.49078673500003,0.0150475415466711,-0.3655007651273744,Mean_Reversion
2019-09-03,263.9013062,264.6637611,262.5670031,263.7470146,69101400.0,-0.0058474097087105,262.804846185,0.0133746714141436,-0.2977551424860834,Mean_Reversion
2019-09-04,266.8967896,266.9149334,265.3264781,266.0798753,46887300.0,0.0113507714044045,263.088047785,0.0132535750563566,-0.3191329103763409,Mean_Reversion
2019-09-05,270.3277588,271.2445052,266.8603825,269.3928409,83258100.0,0.0128550411008767,263.535086055,0.0135072867984403,-0.28394918741081976,Mean_Reversion
2019-09-06,270.5365295,271.1810083,269.9647091,270.6454754,49584300.0,0.0007722873186486,263.73614043500004,0.0128372504452808,-0.24997297157435522,Mean_Reversion
2019-09-09,270.6727295,271.6167056,269.7287257,271.5259589,51260300.0,0.0005034440275097,264.034770195,0.0127117405254495,-0.2966711438062035,Mean_Reversion
2019-09-10,270.6091919,270.6727367,268.6485813,269.910254,57947100.0,-0.0002347395695065,264.49133758,0.0123254475320956,-0.2469839297045702,Mean_Reversion
2019-09-11,272.5334778,272.6151664,270.2642565,270.9177933,68821100.0,0.0071109406391158,264.840801995,0.0119688188513665,-0.11715766223818559,Mean_Reversion
2019-09-12,273.477417,274.5393968,272.6786469,273.4411017,72908700.0,0.0034635715495205,265.63003692,0.0094995881792639,-0.15229284580027294,Mean_Reversion
2019-09-13,273.2958984,274.2762174,272.9237429,273.9222057,62104800.0,-0.0006637425568488,266.37615661,0.0095352045285564,-0.15683582104405733,Mean_Reversion
2019-09-16,272.4517517,273.3412963,271.8073007,272.1612848,58191200.0,-0.003088764613527,266.889454645,0.0091917426291881,-0.2377569247812988,Mean_Reversion
2019-09-17,273.1416931,273.2324398,272.0796852,272.2521482,41475500.0,0.0025323434174859,267.279313655,0.0088833490036368,-0.18847230325734193,Mean_Reversion
2019-09-18,273.3050232,273.4139414,270.7090196,272.7513188,73375800.0,0.0005979683956203,267.778996275,0.0086238232760376,-0.1548170563187461,Mean_Reversion
2019-09-19,273.2869568,274.6938912,272.9511163,273.6954279,76560500.0,-6.610343194013435e-05,268.17066803,0.0085058971918376,-0.14690120235008458,Mean_Reversion
2019-09-20,271.9956055,274.1750123,271.2022742,273.8923039,89565000.0,-0.0047252577112379,268.501861575,0.008611724306604,-0.2582251608657519,Mean_Reversion
2019-09-23,271.9317627,272.6521558,271.0745932,271.3299185,43476800.0,-0.0002347199686651,269.1706955,0.0058593737228412,0.02705769820283232,Trending
2019-09-24,269.7979736,273.4181389,268.8313829,273.0260371,94869400.0,-0.007846781408739,269.589880375,0.0059374981263791,0.15437512627110248,Trending
2019-09-25,271.3937988,271.8406113,268.393705,269.8800743,71854000.0,0.0059148894956713,270.140138245,0.0058632111338911,0.13327804847164879,Trending
2019-09-26,270.8284302,271.6126338,269.4150269,271.4029192,56179700.0,-0.0020832038259527,270.570455935,0.0058122998569192,0.019866191894059037,Trending
2019-09-27,269.3693542,271.694665,267.8100472,271.585216,84746600.0,-0.0053874550722852,270.76034851,0.0053828568299848,0.09220321943360259,Trending
2019-09-30,270.6186218,271.3298871,269.8435461,269.8891289,51662400.0,0.004637749545453,271.018603515,0.0054444065171486,0.03183371899013063,Trending
2019-10-01,267.3996887,272.1597035,267.1808464,271.5031488,88242400.0,-0.011894721355794,271.19352263999997,0.0059845521487371,0.08417112495337949,Trending
2019-10-02,262.6762085,265.8222063,261.3813542,265.8130786,122539500.0,-0.0176644940125543,270.982493585,0.0067308883797445,0.18915537650090464,Trending
2019-10-03,264.8282471,264.8556024,259.7217126,262.4482254,85278800.0,0.0081927427393944,270.707518,0.0063009900323668,-0.10415217324981399,Mean_Reversion
2019-10-04,268.4118958,268.6672211,265.4300302,265.4847686,65091200.0,0.0135319730400467,270.601286315,0.0070876211937364,0.07017850499257072,Trending
2019-10-07,267.2537537,269.241673,266.9710731,267.6094002,59610500.0,-0.0043147942327526,270.43033752499997,0.0071380696731896,0.005043841615466516,Trending
2019-10-08,263.1047974,266.1322464,263.0683144,265.3936256,95708100.0,-0.0155244079552099,270.0551178,0.0078762274826058,0.0548240475826038,Trending
2019-10-09,265.603302,266.5425374,264.4999349,265.1291344,62359400.0,0.0094962335339006,269.70860901000003,0.0080280927892441,-0.1265613375787497,Mean_Reversion
2019-10-10,267.3996887,268.2842135,265.3570864,265.5212181,55296300.0,0.00676342005718,269.40472259499995,0.0081629773873812,-0.047754102552550234,Mean_Reversion
2019-10-11,270.171875,272.4150926,270.0442262,270.1627473,98720400.0,0.0103672009248676,269.248521425,0.0085565653189171,0.024510360523981575,Trending
2019-10-14,269.8709717,270.5275266,269.5244527,269.8527163,40394800.0,-0.0011137476837661,269.119482425,0.0085369740351574,0.023698598525512475,Trending
2019-10-15,272.5427246,273.290473,270.8010303,270.9195792,46754500.0,0.0099001122023973,269.089534,0.0088261068375325,0.016500497663799598,Trending
2019-10-16,272.105011,272.7980488,271.6673264,272.0776557,48928200.0,-0.0016060366338613,269.02953339,0.0088310506391484,0.0057518874558007424,Trending
2019-10-17,272.9075928,273.7829903,272.2145547,273.2723394,45736600.0,0.0029495296578716,269.01056518999997,0.0088588500025928,0.0031372875264179126,Trending
2019-10-18,271.7129211,273.016903,270.8557516,272.3694759,64304000.0,-0.004377568567231,268.99643097,0.0088494916872643,-0.006870007188524689,Mean_Reversion
2019-10-21,273.5548706,273.7554853,272.5974077,273.0351202,39048600.0,0.0067790279996367,269.077586365,0.0089783462122337,-0.028239456727520946,Mean_Reversion
2019-10-22,272.6612854,274.3847244,272.5700918,274.092916,48594700.0,-0.0032665665869523,269.220751955,0.0088155816637218,-0.014818746373307006,Mean_Reversion
2019-10-23,273.4546204,273.5093309,272.1962213,272.4059638,34352200.0,0.0029095989877556,269.323793035,0.0087449213065285,-0.01212516572271988,Mean_Reversion
2019-10-24,273.9014282,274.5397554,273.071614,274.3938513,35453100.0,0.0016339376505922,269.477442935,0.0087285233092405,-0.021407175509597066,Mean_Reversion
2019-10-25,275.0230103,275.5701438,273.2721884,273.326899,45205400.0,0.0040948384510832,269.76012574000003,0.0086432593764492,-0.003427588986344345,Mean_Reversion
2019-10-28,276.5731506,277.0747013,276.217532,276.2448872,42147000.0,0.005636402198889,270.05785218,0.0086677765530011,0.04402837296164868,Trending
2019-10-29,276.4912415,277.4213773,276.1720778,276.2997544,44284900.0,-0.0002961570919748,270.51242982,0.00812165835865,-0.2091856127383799,Mean_Reversion
2019-10-30,277.3392639,277.7131103,275.3786992,276.6918089,49643900.0,0.0030670859423949,271.24558259,0.0067218088339442,-0.12595774739695717,Mean_Reversion
2019-10-31,276.6006165,277.3301373,275.1416304,277.3301373,69053800.0,-0.0026633351138709,271.83420106,0.0066966890886677,-0.22445634251476743,Mean_Reversion
2019-11-01,279.1630249,279.2086078,277.8863703,278.0505299,71141500.0,0.0092639287374833,272.371757515,0.0063768814509652,-0.18642212824071183,Mean_Reversion
2019-11-04,280.2846375,280.8591265,279.9107632,280.72235,60606900.0,0.0040177691884581,273.023301705,0.0062137452366837,-0.44913513735782445,Mean_Reversion
2019-11-05,279.9746094,280.7861962,279.682801,280.4852601,42933200.0,-0.0011061187754178,273.866792305,0.0046688835730908,-0.33494914841301365,Mean_Reversion
2019-11-06,280.0384521,280.3120051,279.0900888,279.9746138,46487100.0,0.0002280303208093,274.58854981,0.0044581627453923,-0.3967804331656038,Mean_Reversion
2019-11-07,281.0231934,282.3636582,280.5490257,281.3788399,54272300.0,0.0035164503039333,275.269725045,0.0043588466700046,-0.5568338426263238,Mean_Reversion
2019-11-08,281.7162476,281.7709581,279.9745532,280.6766909,49032100.0,0.0024661814977438,275.84694367500003,0.0039465273518503,-0.5325998928953202,Mean_Reversion
