Date,Close,High,Low,Open,Volume,returns,MA_20,volatility,regime
2019-04-26,265.0358582,265.1081096,263.0756954,263.8525436,50916400.0,0.0046565181310787,261.036488355,6.498528030310184,Trending
2019-04-29,265.4512939,265.9752205,265.035786,265.126121,57197700.0,0.0015674697862448,261.55091248499997,6.318853374815666,Trending
2019-04-30,265.586853,265.8759141,263.6899551,265.1081077,81111700.0,0.0005106740977163,261.92081451999996,5.141366275341174,Trending
2019-05-01,263.5904846,266.4268439,263.5814428,266.2190761,71671900.0,-0.0075168193660549,262.184571845,6.040155539084136,Trending
2019-05-02,263.0214233,264.3944493,261.5219504,263.4730708,65030200.0,-0.0021588840768042,262.39955292,6.139130607230677,Trending
2019-05-03,265.5958862,265.8759055,263.1298804,264.5029068,56543700.0,0.009788035011367,262.708932495,6.89569923008349,Trending
2019-05-06,264.5028687,264.9454744,260.9619399,261.2780986,107198100.0,-0.0041153404732214,262.90087890999996,6.998601385804064,Trending
2019-05-07,260.0857544,262.6872487,258.1707732,262.0910706,144729900.0,-0.016699683907814,262.862036135,9.343417410273071,Trending
2019-05-08,259.7244568,261.4407121,259.1282787,259.7244568,91568300.0,-0.0013891479786484,262.87197266000004,9.17119361797302,Trending
2019-05-09,258.9385376,259.5437298,255.9034522,257.6468324,103471100.0,-0.0030259730241929,262.79835053,9.143290945858588,Trending
2019-05-10,260.2392273,260.9979916,255.0001011,257.9990464,112429300.0,0.0050231599825021,262.79337769,9.334139523425293,Trending
2019-05-13,253.6993866,256.0750565,252.859329,255.108552,127290500.0,-0.0251301111206457,262.37334061,12.571609363545813,Trending
2019-05-14,255.9937897,257.5294022,254.5936935,254.7201405,77003200.0,0.0090437865489108,262.076603705,13.127160143330647,Trending
2019-05-15,257.4932861,258.1346179,254.1510834,254.3588512,73956400.0,0.0058575499107116,261.8462616,13.348104819390352,Trending
2019-05-16,259.8780212,261.2419781,258.1256265,258.197878,76749600.0,0.009261348659296,261.76722870000003,13.80188168199599,Trending
2019-05-17,258.197876,260.6909794,257.5475024,257.5655859,100353000.0,-0.006465130033859,261.57844086,13.944607828133124,Trending
2019-05-20,256.4906921,258.3062968,255.7409417,256.5900414,62877600.0,-0.0066119207735079,261.29300231999997,14.086022823866479,Trending
2019-05-21,258.803009,259.1823774,257.9358262,258.1887476,46847100.0,0.0090152078466008,261.00530089999995,14.088266579676933,Trending
2019-05-22,258.0081482,258.9656387,257.529403,257.8455617,49482500.0,-0.0030712965937732,260.70721435,14.100795093431518,Trending
2019-05-23,254.8556061,255.8221106,253.4374266,255.7769568,98733800.0,-0.0122187695310934,260.25962295,14.638769417672929,Mean_Reversion
2019-05-24,255.4337158,256.7164066,254.8104402,256.3008712,55268100.0,0.0022683813350103,259.77951583,14.525686661002046,Trending
2019-05-28,253.0581055,256.6712857,253.0400495,255.7137951,70029400.0,-0.0093003004421704,259.15985641000003,14.702370719992508,Mean_Reversion
2019-05-29,251.3599091,252.3444974,249.950771,251.9380311,104972900.0,-0.0067106975160691,258.448509215,14.739632909798836,Mean_Reversion
2019-05-30,252.046524,252.9588613,250.9445025,252.1187756,62523800.0,0.0027316006854809,257.871311185,14.74507374863908,Mean_Reversion
2019-05-31,248.6500702,250.3211719,248.6229724,249.4901557,86862800.0,-0.0134755034352309,257.15274353,15.278869578564859,Mean_Reversion
2019-06-03,248.0177307,249.8062373,246.6808441,248.6861602,96428000.0,-0.0025430899717477,256.273835755,14.5449097358838,Trending
2019-06-04,253.4013824,253.5368712,249.8694952,250.3211427,77231900.0,0.0217067210670998,255.71876144000004,17.044548217320486,Mean_Reversion
2019-06-05,255.5963287,255.6234265,253.2116444,255.0272485,71169700.0,0.0086619349871392,255.494290155,16.530346659097063,Mean_Reversion
2019-06-06,257.2584534,257.9359247,255.2441228,255.8944964,69430400.0,0.0065029286940616,255.37098998499997,16.730387077168295,Mean_Reversion
2019-06-07,259.8328247,260.9167898,258.1075278,258.2791561,74272200.0,0.0100069454121969,255.41570433999996,17.09714712557654,Mean_Reversion
2019-06-10,261.025238,262.6963398,260.934903,261.3865506,60799100.0,0.0045891557441857,255.455004875,17.08168864594891,Mean_Reversion
2019-06-11,260.9620056,263.2202439,260.3116319,262.8498895,58641300.0,-0.0002422463072325,255.818135825,14.232527712149109,Trending
2019-06-12,260.5012512,261.2871134,259.9863665,260.727075,47096300.0,-0.001765599551324,256.04350889999995,13.982635021950168,Trending
2019-06-13,261.5762329,261.9375731,260.7090772,261.4136464,48945200.0,0.0041265893927497,256.24765624,13.914734108907812,Trending
2019-06-14,261.2871094,261.8923016,260.5193031,261.2871094,52324700.0,-0.0011053125767374,256.31811065,13.563076841025085,Trending
2019-06-17,261.3864746,262.1542809,261.2148464,261.5219633,39205700.0,0.0003802912444785,256.47754058,13.32546298946648,Trending
2019-06-18,264.1234741,265.1803415,262.8498248,263.2111648,85434800.0,0.0104710831124237,256.85917968,13.470098184076809,Trending
2019-06-19,264.7196655,265.2526063,263.2834296,264.2589762,78674400.0,0.0022572450329587,257.155012505,13.180608228910499,Trending
2019-06-20,267.2489014,267.6553952,264.7829231,267.4115155,116570000.0,0.0095543936836834,257.617050165,13.402647190449962,Trending
2019-06-21,266.8604126,268.2400891,266.6425762,266.9784165,83309500.0,-0.0014536591094103,258.21729049,12.41836766969718,Trending
2019-06-24,266.5336914,267.3868932,266.3793722,267.0692244,47582700.0,-0.0012243149773201,258.77228927,12.48250089096025,Trending
2019-06-25,263.9195862,266.6154228,263.810668,266.5881933,82028700.0,-0.0098077852232079,259.315363305,12.545430076403399,Trending
2019-06-26,263.6562805,265.326424,263.5473623,264.8181207,51584900.0,-0.00099767396498,259.930181875,12.169552578521605,Trending
2019-06-27,264.5911865,265.0994898,264.0375099,264.4187235,40355200.0,0.003545927289223,260.557415,12.175761052433655,Trending
2019-06-28,265.9526672,266.4518847,265.0540647,265.571426,59350900.0,0.0051456010988484,261.42254485,10.64089954400681,Trending
2019-07-01,268.367218,269.5109145,267.1599767,269.2930504,78705600.0,0.0090788741674254,262.440019215,10.580886702431338,Trending
2019-07-02,269.0660706,269.1205296,267.4776158,268.3217594,61504500.0,0.0026040907872735,263.223253625,8.25020147855842,Trending
2019-07-03,271.2172546,271.2354261,269.6015706,269.746804,40898900.0,0.0079950028452231,264.00429992,8.19286929823704,Trending
2019-07-05,270.9086609,271.0720658,268.684841,269.9828287,51677300.0,-0.0011378099835688,264.68681029500004,8.206402418552914,Trending
2019-07-08,269.4200745,270.727148,268.8754559,269.5925375,45841800.0,-0.0054947907352045,265.166172785,8.195727336544449,Trending
2019-07-09,269.7559509,270.0554759,268.2038113,268.2582704,41101300.0,0.001246664342378,265.60270843,8.13189303983728,Trending
2019-07-10,271.0448608,271.9979504,270.2914915,270.8270245,58448500.0,0.0047780591890547,266.10685119,8.17139253476239,Trending
2019-07-11,271.6802673,271.9253333,270.6727463,271.6893531,50826100.0,0.0023442853634065,266.66580199500004,8.05561724230327,Trending
2019-07-12,272.8965149,272.9691455,271.8617645,272.1703752,40326000.0,0.0044767609075448,267.231816095,8.068162095532436,Trending
2019-07-15,272.9872437,273.3321696,272.4789404,273.3321696,33900000.0,0.0003324659533789,267.81682281,8.007540647092174,Trending
2019-07-16,272.1068115,273.1052742,271.7982008,272.896496,36650100.0,-0.0032251770744554,268.352839655,8.216052979802546,Trending
2019-07-17,270.2550354,272.2428745,270.2550354,272.0794973,36036300.0,-0.006805327987903,268.65941771999996,8.148752238346301,Trending
2019-07-18,271.2445374,271.6257787,269.3111842,269.7559426,51392600.0,0.0036613637874887,268.985661315,8.188957214878128,Trending
2019-07-19,269.737793,272.370084,269.5653299,272.3428544,58678600.0,-0.0055549299331253,269.11010589499995,7.903381455186699,Trending
2019-07-22,270.4003906,270.9450092,269.6197918,270.1371532,43638100.0,0.0024564507354738,269.28710479499995,7.898672731056173,Trending
2019-07-23,272.3337708,272.3337708,270.6908568,271.5259424,44564500.0,0.0071500643756838,269.577108765,8.186294119857248,Trending
2019-07-24,273.6135864,273.6135864,271.4805132,271.5712876,47213200.0,0.0046994377386264,270.06180877500003,7.183148634327914,Trending
2019-07-25,272.3065491,273.2142376,271.498693,273.1597785,55394100.0,-0.0047769459009583,270.494322205,7.497796094909049,Trending
2019-07-26,274.131012,274.3307045,272.8693117,272.9964013,45084100.0,0.0067000331282154,270.97131348,7.686142185003028,Trending
2019-07-29,273.6316528,274.1308979,273.0779764,274.012894,38126500.0,-0.0018216078376422,271.35526276,7.679831565977199,Trending
2019-07-30,272.9601135,273.3685845,271.8436466,272.224888,45849000.0,-0.0024541725824783,271.584907535,7.235705842328506,Trending
2019-07-31,269.9738159,273.3958197,267.9496881,273.2051851,104245200.0,-0.0109404174907041,271.6302948,8.318632570851076,Trending
2019-08-01,267.6228638,273.0962241,266.8240935,270.1280928,142646600.0,-0.0087080744929382,271.45057526,8.350642814879341,Trending
2019-08-02,265.6077576,266.9692901,264.0465325,266.7242242,116749700.0,-0.0075296488924276,271.185530095,8.700683166597345,Trending
2019-08-05,257.6201172,261.6048547,255.7139661,261.4959365,178745400.0,-0.0300730689200322,270.59553223,13.464636114925804,Trending
2019-08-06,261.2327576,261.4506217,258.0377038,259.5172406,120711700.0,0.0140231300228599,270.16937256499995,14.61345343881132,Mean_Reversion
2019-08-07,261.3869934,262.158534,256.0044086,258.1465396,140572300.0,0.0005904152351219,269.686479195,14.447088720949639,Trending
2019-08-08,266.5154419,266.5154419,262.331012,262.8846886,87713900.0,0.0196201365388979,269.42823792499996,16.28467431622151,Mean_Reversion
2019-08-09,264.7001343,266.1705853,262.9119867,265.5715075,93730000.0,-0.0068112661204865,269.018418895,16.28247655550271,Mean_Reversion
2019-08-12,261.4778442,264.6910417,260.5247547,263.1933612,65527600.0,-0.0121733602762286,268.44294892,16.698334651004835,Mean_Reversion
2019-08-13,265.5441895,266.9964962,260.8332852,261.1782111,94299800.0,0.0155513952336616,268.11481782,17.82262492834491,Mean_Reversion
2019-08-14,257.6927185,262.0859268,257.5656565,261.4777911,135622100.0,-0.0295674743054394,267.486701975,20.42096555973585,Mean_Reversion
2019-08-15,258.3735046,259.272135,256.3221476,258.5822829,99556600.0,0.0026418522958768,266.84315033499996,20.384679923458485,Mean_Reversion
2019-08-16,262.185791,262.6214637,258.4279479,260.034574,83018300.0,0.0147549432589924,266.465550235,21.218781479539878,Mean_Reversion
2019-08-19,265.3445129,266.0252792,264.5366847,265.217451,53571800.0,0.0120476471587278,266.21275634999995,21.71335272664007,Mean_Reversion
2019-08-20,263.3113708,265.3718139,263.1843089,264.836281,51596400.0,-0.0076622730117136,265.76163635,21.625587703747797,Mean_Reversion
2019-08-21,265.4535217,265.8256496,264.7908991,265.4807513,49524700.0,0.0081354287644002,265.353633115,21.791974003375024,Mean_Reversion
2019-08-22,265.3717346,266.7968119,263.5926733,266.1614467,51666400.0,-0.000308103277275,265.00689238999996,21.758451074221227,Mean_Reversion
2019-08-23,258.5550842,265.7349039,257.3024696,264.0647603,149161500.0,-0.0256871758036887,264.228096,23.189048358383644,Mean_Reversion
2019-08-26,261.4142761,261.4142761,259.2176579,260.7516536,72423800.0,0.0110583472332275,263.617227165,23.707398870306434,Mean_Reversion
2019-08-27,260.3886414,263.1843379,259.6261862,262.8121823,66668900.0,-0.003923407379663,262.98865356,23.715432005083535,Mean_Reversion
2019-08-28,262.2220764,262.3854537,258.9180778,259.7259337,59696700.0,0.0070411481474093,262.601066585,23.70022935742866,Mean_Reversion
2019-08-29,265.5715027,266.0979776,263.7833551,264.7909038,57899400.0,0.0127732429930527,262.49849853,24.039748987777642,Mean_Reversion
2019-08-30,265.4535217,267.0782643,264.5186037,267.0601205,62901200.0,-0.0004442532380187,262.49078673500003,23.88723166524238,Mean_Reversion
2019-09-03,263.9013062,264.6637611,262.5670031,263.7470146,69101400.0,-0.0058474097087105,262.804846185,21.231632657417123,Mean_Reversion
2019-09-04,266.8967896,266.9149334,265.3264781,266.0798753,46887300.0,0.0113507714044045,263.088047785,21.039398148989058,Mean_Reversion
2019-09-05,270.3277588,271.2445052,266.8603825,269.3928409,83258100.0,0.0128550411008767,263.535086055,21.442153053539318,Mean_Reversion
2019-09-06,270.5365295,271.1810083,269.9647091,270.6454754,49584300.0,0.0007722873186486,263.73614043500004,20.378503317639705,Mean_Reversion
2019-09-09,270.6727295,271.6167056,269.7287257,271.5259589,51260300.0,0.0005034440275097,264.034770195,20.179262496672543,Mean_Reversion
2019-09-10,270.6091919,270.6727367,268.6485813,269.910254,57947100.0,-0.0002347395695065,264.49133758,19.566041380499854,Mean_Reversion
2019-09-11,272.5334778,272.6151664,270.2642565,270.9177933,68821100.0,0.0071109406391158,264.840801995,18.999910900738502,Mean_Reversion
2019-09-12,273.477417,274.5393968,272.6786469,273.4411017,72908700.0,0.0034635715495205,265.63003692,15.080128727916692,Mean_Reversion
2019-09-13,273.2958984,274.2762174,272.9237429,273.9222057,62104800.0,-0.0006637425568488,266.37615661,15.136667929618271,Mean_Reversion
2019-09-16,272.4517517,273.3412963,271.8073007,272.1612848,58191200.0,-0.003088764613527,266.889454645,14.591439067285622,Mean_Reversion
2019-09-17,273.1416931,273.2324398,272.0796852,272.2521482,41475500.0,0.0025323434174859,267.279313655,14.101879363809832,Trending
2019-09-18,273.3050232,273.4139414,270.7090196,272.7513188,73375800.0,0.0005979683956203,267.778996275,13.689895043379488,Trending
2019-09-19,273.2869568,274.6938912,272.9511163,273.6954279,76560500.0,-6.610343194013435e-05,268.17066803,13.50269318825097,Trending
2019-09-20,271.9956055,274.1750123,271.2022742,273.8923039,89565000.0,-0.0047252577112379,268.501861575,13.6706885248346,Trending
2019-09-23,271.9317627,272.6521558,271.0745932,271.3299185,43476800.0,-0.0002347199686651,269.1706955,9.30146742553471,Trending
2019-09-24,269.7979736,273.4181389,268.8313829,273.0260371,94869400.0,-0.007846781408739,269.589880375,9.425486071386633,Trending
2019-09-25,271.3937988,271.8406113,268.393705,269.8800743,71854000.0,0.0059148894956713,270.140138245,9.307559126724529,Trending
2019-09-26,270.8284302,271.6126338,269.4150269,271.4029192,56179700.0,-0.0020832038259527,270.570455935,9.226739980046702,Trending
2019-09-27,269.3693542,271.694665,267.8100472,271.585216,84746600.0,-0.0053874550722852,270.76034851,8.545020309123162,Trending
2019-09-30,270.6186218,271.3298871,269.8435461,269.8891289,51662400.0,0.004637749545453,271.018603515,8.642727408428707,Trending
2019-10-01,267.3996887,272.1597035,267.1808464,271.5031488,88242400.0,-0.011894721355794,271.19352263999997,9.500182016193357,Trending
2019-10-02,262.6762085,265.8222063,261.3813542,265.8130786,122539500.0,-0.0176644940125543,270.982493585,10.684954053203057,Trending
2019-10-03,264.8282471,264.8556024,259.7217126,262.4482254,85278800.0,0.0081927427393944,270.707518,10.002511583483626,Trending
2019-10-04,268.4118958,268.6672211,265.4300302,265.4847686,65091200.0,0.0135319730400467,270.601286315,11.251249839394356,Trending
2019-10-07,267.2537537,269.241673,266.9710731,267.6094002,59610500.0,-0.0043147942327526,270.43033752499997,11.331334317787068,Trending
2019-10-08,263.1047974,266.1322464,263.0683144,265.3936256,95708100.0,-0.0155244079552099,270.0551178,12.503123513008354,Trending
2019-10-09,265.603302,266.5425374,264.4999349,265.1291344,62359400.0,0.0094962335339006,269.70860901000003,12.744202213494457,Trending
2019-10-10,267.3996887,268.2842135,265.3570864,265.5212181,55296300.0,0.00676342005718,269.40472259499995,12.95832487491265,Trending
2019-10-11,270.171875,272.4150926,270.0442262,270.1627473,98720400.0,0.0103672009248676,269.248521425,13.583126346440835,Trending
2019-10-14,269.8709717,270.5275266,269.5244527,269.8527163,40394800.0,-0.0011137476837661,269.119482425,13.552026147625238,Trending
2019-10-15,272.5427246,273.290473,270.8010303,270.9195792,46754500.0,0.0099001122023973,269.089534,14.011010242198656,Trending
2019-10-16,272.105011,272.7980488,271.6673264,272.0776557,48928200.0,-0.0016060366338613,269.02953339,14.018858283962802,Trending
2019-10-17,272.9075928,273.7829903,272.2145547,273.2723394,45736600.0,0.0029495296578716,269.01056518999997,14.062988405330673,Trending
2019-10-18,271.7129211,273.016903,270.8557516,272.3694759,64304000.0,-0.004377568567231,268.99643097,14.04813254030083,Trending
2019-10-21,273.5548706,273.7554853,272.5974077,273.0351202,39048600.0,0.0067790279996367,269.077586365,14.252682757325466,Trending
2019-10-22,272.6612854,274.3847244,272.5700918,274.092916,48594700.0,-0.0032665665869523,269.220751955,13.994302046753349,Trending
2019-10-23,273.4546204,273.5093309,272.1962213,272.4059638,34352200.0,0.0029095989877556,269.323793035,13.882132207142671,Trending
2019-10-24,273.9014282,274.5397554,273.071614,274.3938513,35453100.0,0.0016339376505922,269.477442935,13.856101193448536,Trending
2019-10-25,275.0230103,275.5701438,273.2721884,273.326899,45205400.0,0.0040948384510832,269.76012574000003,13.720748896267073,Trending
2019-10-28,276.5731506,277.0747013,276.217532,276.2448872,42147000.0,0.005636402198889,270.05785218,13.75966870747055,Trending
2019-10-29,276.4912415,277.4213773,276.1720778,276.2997544,44284900.0,-0.0002961570919748,270.51242982,12.892732950250158,Trending
2019-10-30,277.3392639,277.7131103,275.3786992,276.6918089,49643900.0,0.0030670859423949,271.24558259,10.67054072108005,Trending
2019-10-31,276.6006165,277.3301373,275.1416304,277.3301373,69053800.0,-0.0026633351138709,271.83420106,10.630664361680704,Trending
2019-11-01,279.1630249,279.2086078,277.8863703,278.0505299,71141500.0,0.0092639287374833,272.371757515,10.122985475636789,Trending
2019-11-04,280.2846375,280.8591265,279.9107632,280.72235,60606900.0,0.0040177691884581,273.023301705,9.864014763946354,Trending
2019-11-05,279.9746094,280.7861962,279.682801,280.4852601,42933200.0,-0.0011061187754178,273.866792305,7.41162290082775,Trending
2019-11-06,280.0384521,280.3120051,279.0900888,279.9746138,46487100.0,0.0002280303208093,274.58854981,7.0771139571365955,Trending
2019-11-07,281.0231934,282.3636582,280.5490257,281.3788399,54272300.0,0.0035164503039333,275.269725045,6.919454575136517,Trending
2019-11-08,281.7162476,281.7709581,279.9745532,280.6766909,49032100.0,0.0024661814977438,275.84694367500003,6.264917949186119,Trending
2019-11-11,281.1782227,281.3514821,280.1933766,280.3301809,35797300.0,-0.0019098113956278,276.412306225,6.3251903533522755,Trending
2019-11-12,281.7709656,282.673718,280.9958619,281.5429955,46484600.0,0.0021080683073826,276.873718275,5.6086574751920875,Trending
2019-11-13,281.8620911,282.2633205,280.5489817,280.7769517,53917700.0,0.0003234027317398,277.36157227999996,5.499839972672859,Trending
2019-11-14,282.2724304,282.3545241,280.9410935,281.5794206,51219900.0,0.0014558158509312,277.82981416,5.482837349680187,Trending
2019-11-15,284.3150635,284.3606463,282.9198882,283.6128981,62023600.0,0.0072363889633337,278.45992128,5.324633698325367,Trending
2019-11-18,284.5249023,284.7620001,283.6221497,284.0780899,49228000.0,0.000738050237004,279.008422865,5.07267325713984,Trending
2019-11-19,284.4428406,285.1358786,283.7954133,285.1267509,67804700.0,-0.0002884165826493,279.59750062499995,4.765560898736234,Trending
2019-11-20,283.3849487,284.3697948,281.8256417,283.8500165,79406200.0,-0.003719172181548,280.09401704000004,5.182808512982164,Trending
2019-11-21,282.9290161,283.6038263,282.126585,283.4944051,54664700.0,-0.0016088807895109,280.54539643500004,5.32173772159209,Trending
2019-11-22,283.5582886,283.8136139,282.5461148,283.6768375,44850200.0,0.0022241356106706,280.97216035,5.247640452408655,Trending
2019-11-25,285.7558289,285.7558289,284.4883301,284.4883301,48647200.0,0.0077498715020809,281.431294265,5.513635586103259,Trending
2019-11-26,286.4033203,286.5857075,285.4732125,285.7923762,37569000.0,0.0022658904369248,281.926898205,5.469122030096345,Trending
2019-11-27,287.6799927,287.6799927,286.6677911,286.8866335,44444600.0,0.0044576033499288,282.443934645,5.534798556488217,Trending
2019-11-29,286.6130066,287.3607549,286.3850366,287.1145295,36592700.0,-0.0037089339789878,282.94455415000004,5.658637256554604,Trending
2019-12-02,284.1782837,286.9321511,283.749699,286.8683129,75767800.0,-0.008494809530392,283.19531709,6.043863028140563,Trending
2019-12-03,282.2724304,282.3545241,280.0656965,281.451744,73941700.0,-0.00670654096149,283.294706735,6.491797095009401,Trending
