Date,Close,High,Low,Open,Volume,returns,MA_20,volatility
2019-03-27,252.6064911,254.5124582,251.0528223,253.9252943,72224700.0,-0.005229108803004867,252.140813445,0.00747952238794597
2019-03-28,253.5638885,254.015536,252.0824993,253.2387156,56238500.0,0.0037900744190337843,252.28768996999997,0.00749920816774748
2019-03-29,255.1628113,255.4879843,253.9523991,255.081518,82186800.0,0.006305798548281727,252.436271665,0.007501678696258763
2019-04-01,258.1888123,258.4869151,256.8971069,257.168112,77617900.0,0.011859098841963567,252.78202133,0.007832585853108982
2019-04-02,258.3153381,258.5502037,257.5204339,258.3785754,40070400.0,0.0004900514428680669,253.15118483999998,0.007809318567601519
2019-04-03,258.7218018,259.9322139,258.1165819,259.5347619,68243200.0,0.0015735174805711072,253.61666259499998,0.007605466193117306
2019-04-04,259.4082947,259.6612162,258.3514548,259.0469821,48997500.0,0.0026534018208899113,254.220789335,0.007214681029770658
2019-04-05,260.6639404,260.7181359,259.7877429,260.076804,58621700.0,0.004840422321314541,254.91243057000003,0.007156397369428884
2019-04-08,260.8626099,260.9710009,259.5799186,260.239334,53566300.0,0.0007621671785331685,255.43503647000003,0.006607849974649982
2019-04-09,259.5257263,260.2212537,258.9747295,259.8960806,66142300.0,-0.00512485710586319,255.84358291499998,0.006784199383935233
2019-04-10,260.4109802,260.5013153,259.525741,259.9412491,52601500.0,0.0034110448802933124,256.21320419,0.006697215280262357
2019-04-11,260.3386841,260.9077644,259.7696037,260.8987227,55093100.0,-0.000277623086186396,256.58730392,0.006691720512299751
2019-04-12,262.1001282,262.3801475,260.3838729,261.9555976,69727800.0,0.006765971434822715,256.987014765,0.00675356422799744
2019-04-15,261.9285278,262.2717844,261.1245818,262.1724076,49596700.0,-0.0006547131479044399,257.33207320500003,0.00675286163518338
2019-04-16,262.1001282,262.8679346,261.5039501,262.8137391,52153200.0,0.0006551420780367412,257.682555385,0.006749949214438561
2019-04-17,261.4586792,263.2471852,261.0431438,263.2200874,58268300.0,-0.0024473433279303958,258.03935394,0.006731852301884349
2019-04-18,261.9736328,262.2446379,260.7451647,262.0459119,68708500.0,0.00196954104402125,258.27827606,0.006321337666281581
2019-04-22,262.1994629,262.3530352,261.1155253,261.2058603,40160100.0,0.0008620337000571077,258.77598877,0.004177282459382781
2019-04-23,264.5570374,264.7919029,262.3349394,262.5697774,52246600.0,0.008991530623001953,259.40106583,0.004407947339065848
2019-04-24,263.9698792,264.8099368,263.8253487,264.4757221,50392900.0,-0.002219401176284941,259.90284271999997,0.004358386898346206
2019-04-25,263.8074341,264.4668497,262.615105,263.8706714,57770900.0,-0.0006153925610462574,260.46288987,0.004071099909189642
2019-04-26,265.0358582,265.1081096,263.0756954,263.8525436,50916400.0,0.004656518131078702,261.036488355,0.0040936878705198744
2019-04-29,265.4512939,265.9752205,265.035786,265.126121,57197700.0,0.0015674697862448905,261.55091248499997,0.003980503476391369
2019-04-30,265.586853,265.8759141,263.6899551,265.1081077,81111700.0,0.0005106740977163238,261.92081451999996,0.0032387563246779947
2019-05-01,263.5904846,266.4268439,263.5814428,266.2190761,71671900.0,-0.007516819366054972,262.184571845,0.0038049403420395223
2019-05-02,263.0214233,264.3944493,261.5219504,263.4730708,65030200.0,-0.0021588840768042017,262.39955292,0.0038672887744946884
2019-05-03,265.5958862,265.8759055,263.1298804,264.5029068,56543700.0,0.009788035011367047,262.708932495,0.004343882209214441
2019-05-06,264.5028687,264.9454744,260.9619399,261.2780986,107198100.0,-0.004115340473221485,262.90087890999996,0.004408704474311838
2019-05-07,260.0857544,262.6872487,258.1707732,262.0910706,144729900.0,-0.016699683907814067,262.862036135,0.005885799729298504
2019-05-08,259.7244568,261.4407121,259.1282787,259.7244568,91568300.0,-0.0013891479786484195,262.87197266000004,0.005777308937804663
2019-05-09,258.9385376,259.5437298,255.9034522,257.6468324,103471100.0,-0.0030259730241929406,262.79835053,0.0057597319065358305
2019-05-10,260.2392273,260.9979916,255.0001011,257.9990464,112429300.0,0.0050231599825021345,262.79337769,0.005879955209943421
2019-05-13,253.6993866,256.0750565,252.859329,255.108552,127290500.0,-0.02513011112064578,262.37334061,0.007919369513284126
2019-05-14,255.9937897,257.5294022,254.5936935,254.7201405,77003200.0,0.009043786548910804,262.076603705,0.008269333609469534
2019-05-15,257.4932861,258.1346179,254.1510834,254.3588512,73956400.0,0.005857549910711635,261.8462616,0.00840851567288809
2019-05-16,259.8780212,261.2419781,258.1256265,258.197878,76749600.0,0.009261348659296065,261.76722870000003,0.008694368227452296
2019-05-17,258.197876,260.6909794,257.5475024,257.5655859,100353000.0,-0.006465130033859068,261.57844086,0.008784277248467826
2019-05-20,256.4906921,258.3062968,255.7409417,256.5900414,62877600.0,-0.006611920773507918,261.29300231999997,0.008873360322364484
2019-05-21,258.803009,259.1823774,257.9358262,258.1887476,46847100.0,0.009015207846600815,261.00530089999995,0.008874773755668546
2019-05-22,258.0081482,258.9656387,257.529403,257.8455617,49482500.0,-0.003071296593773254,260.70721435,0.00888266597749993
2019-05-23,254.8556061,255.8221106,253.4374266,255.7769568,98733800.0,-0.012218769531093465,260.25962295,0.009221557947423967
2019-05-24,255.4337158,256.7164066,254.8104402,256.3008712,55268100.0,0.0022683813350103943,259.77951583,0.009150322506538047
2019-05-28,253.0581055,256.6712857,253.0400495,255.7137951,70029400.0,-0.00930030044217045,259.15985641000003,0.009261623001947182
2019-05-29,251.3599091,252.3444974,249.950771,251.9380311,104972900.0,-0.00671069751606912,258.448509215,0.009285095975169346
2019-05-30,252.046524,252.9588613,250.9445025,252.1187756,62523800.0,0.0027316006854809505,257.871311185,0.009288523381477603
2019-05-31,248.6500702,250.3211719,248.6229724,249.4901557,86862800.0,-0.013475503435230962,257.15274353,0.009624783147398308
2019-06-03,248.0177307,249.8062373,246.6808441,248.6861602,96428000.0,-0.0025430899717477917,256.273835755,0.00916243190548353
2019-06-04,253.4013824,253.5368712,249.8694952,250.3211427,77231900.0,0.02170672106709981,255.71876144000004,0.010737056141066565
2019-06-05,255.5963287,255.6234265,253.2116444,255.0272485,71169700.0,0.008661934987139297,255.494290155,0.010413139606109125
2019-06-06,257.2584534,257.9359247,255.2441228,255.8944964,69430400.0,0.00650292869406166,255.37098998499997,0.010539153224770566
2019-06-07,259.8328247,260.9167898,258.1075278,258.2791561,74272200.0,0.010006945412196933,255.41570433999996,0.010770190338799607
2019-06-10,261.025238,262.6963398,260.934903,261.3865506,60799100.0,0.0045891557441857245,255.455004875,0.010760452411956343
2019-06-11,260.9620056,263.2202439,260.3116319,262.8498895,58641300.0,-0.00024224630723257423,255.81813582499998,0.008965649727186106
2019-06-12,260.5012512,261.2871134,259.9863665,260.727075,47096300.0,-0.0017655995513240486,256.04350889999995,0.008808232128919692
2019-06-13,261.5762329,261.9375731,260.7090772,261.4136464,48945200.0,0.004126589392749791,256.24765624,0.00876545857422817
2019-06-14,261.2871094,261.8923016,260.5193031,261.2871094,52324700.0,-0.001105312576737405,256.31811065,0.008543935317669503
2019-06-17,261.3864746,262.1542809,261.2148464,261.5219633,39205700.0,0.0003802912444785811,256.47754058,0.008394252660696164
2019-06-18,264.1234741,265.1803415,262.8498248,263.2111648,85434800.0,0.01047108311242373,256.85917968,0.008485364269211928
2019-06-19,264.7196655,265.2526063,263.2834296,264.2589762,78674400.0,0.0022572450329587657,257.155012505,0.008303002738635403
2019-06-20,267.2489014,267.6553952,264.7829231,267.4115155,116570000.0,0.009554393683683493,257.617050165,0.008442874137111759
2019-06-21,266.8604126,268.2400891,266.6425762,266.9784165,83309500.0,-0.0014536591094103102,258.21729049,0.00782283631985321
2019-06-24,266.5336914,267.3868932,266.3793722,267.0692244,47582700.0,-0.0012243149773201178,258.77228927,0.007863236451815067
2019-06-25,263.9195862,266.6154228,263.810668,266.5881933,82028700.0,-0.00980778522320791,259.315363305,0.00790287811250323
2019-06-26,263.6562805,265.326424,263.5473623,264.8181207,51584900.0,-0.0009976739649800725,259.930181875,0.007666097545165003
2019-06-27,264.5911865,265.0994898,264.0375099,264.4187235,40355200.0,0.003545927289223094,260.557415,0.0076700085161156405
2019-06-28,265.9526672,266.4518847,265.0540647,265.571426,59350900.0,0.005145601098848429,261.42254485,0.006703136647491187
2019-07-01,268.367218,269.5109145,267.1599767,269.2930504,78705600.0,0.009078874167425477,262.440019215,0.006665332110758069
2019-07-02,269.0660706,269.1205296,267.4776158,268.3217594,61504500.0,0.0026040907872735275,263.223253625,0.005197138423438811
2019-07-03,271.2172546,271.2354261,269.6015706,269.746804,40898900.0,0.007995002845223143,264.00429992,0.005161022544569455
2019-07-05,270.9086609,271.0720658,268.684841,269.9828287,51677300.0,-0.0011378099835688271,264.68681029500004,0.005169547609050077
2019-07-08,269.4200745,270.727148,268.8754559,269.5925375,45841800.0,-0.0054947907352045355,265.166172785,0.005162822939473977
2019-07-09,269.7559509,270.0554759,268.2038113,268.2582704,41101300.0,0.0012466643423780788,265.60270843,0.0051226111122825435
2019-07-10,271.0448608,271.9979504,270.2914915,270.8270245,58448500.0,0.0047780591890547175,266.10685119,0.005147493455255072
2019-07-11,271.6802673,271.9253333,270.6727463,271.6893531,50826100.0,0.002344285363406584,266.66580199500004,0.005074561876252024
2019-07-12,272.8965149,272.9691455,271.8617645,272.1703752,40326000.0,0.004476760907544897,267.231816095,0.005082464390984994
2019-07-15,272.9872437,273.3321696,272.4789404,273.3321696,33900000.0,0.0003324659533789909,267.81682281,0.005044276467963629
2019-07-16,272.1068115,273.1052742,271.7982008,272.896496,36650100.0,-0.0032251770744554653,268.352839655,0.005175626891211612
2019-07-17,270.2550354,272.2428745,270.2550354,272.0794973,36036300.0,-0.006805327987903009,268.65941771999996,0.005133231409082274
2019-07-18,271.2445374,271.6257787,269.3111842,269.7559426,51392600.0,0.003661363787488714,268.985661315,0.005158558163694281
2019-07-19,269.737793,272.370084,269.5653299,272.3428544,58678600.0,-0.005554929933125341,269.11010589499995,0.004978662344500999
2019-07-22,270.4003906,270.9450092,269.6197918,270.1371532,43638100.0,0.0024564507354738474,269.28710479499995,0.00497569612711
2019-07-23,272.3337708,272.3337708,270.6908568,271.5259424,44564500.0,0.007150064375683884,269.577108765,0.005156880571517306
2019-07-24,273.6135864,273.6135864,271.4805132,271.5712876,47213200.0,0.004699437738626466,270.06180877500003,0.004524958313534537
2019-07-25,272.3065491,273.2142376,271.498693,273.1597785,55394100.0,-0.00477694590095834,270.494322205,0.004723167582904907
2019-07-26,274.131012,274.3307045,272.8693117,272.9964013,45084100.0,0.006700033128215432,270.97131348,0.0048418144673811735
2019-07-29,273.6316528,274.1308979,273.0779764,274.012894,38126500.0,-0.0018216078376422917,271.35526276,0.004837839151057016
2019-07-30,272.9601135,273.3685845,271.8436466,272.224888,45849000.0,-0.0024541725824783756,271.584907535,0.004558066242575843
2019-07-31,269.9738159,273.3958197,267.9496881,273.2051851,104245200.0,-0.01094041749070418,271.6302948,0.005240245959665273
2019-08-01,267.6228638,273.0962241,266.8240935,270.1280928,142646600.0,-0.0087080744929382,271.45057526,0.00526041051802363
2019-08-02,265.6077576,266.9692901,264.0465325,266.7242242,116749700.0,-0.007529648892427687,271.185530095,0.005480915213138742
2019-08-05,257.6201172,261.6048547,255.7139661,261.4959365,178745400.0,-0.030073068920032253,270.59553223,0.008481923489064975
2019-08-06,261.2327576,261.4506217,258.0377038,259.5172406,120711700.0,0.014023130022859931,270.16937256499995,0.009205610379742008
2019-08-07,261.3869934,262.158534,256.0044086,258.1465396,140572300.0,0.0005904152351219327,269.686479195,0.009100810458218892
2019-08-08,266.5154419,266.5154419,262.331012,262.8846886,87713900.0,0.019620136538897937,269.42823792499996,0.010258380576762623
2019-08-09,264.7001343,266.1705853,262.9119867,265.5715075,93730000.0,-0.006811266120486548,269.018418895,0.010256996117642856
2019-08-12,261.4778442,264.6910417,260.5247547,263.1933612,65527600.0,-0.012173360276228617,268.44294892,0.010518962094164636
2019-08-13,265.5441895,266.9964962,260.8332852,261.1782111,94299800.0,0.015551395233661669,268.11481782,0.01122719839780508
2019-08-14,257.6927185,262.0859268,257.5656565,261.4777911,135622100.0,-0.02956747430543949,267.486701975,0.012863999143541992
2019-08-15,258.3735046,259.272135,256.3221476,258.5822829,99556600.0,0.0026418522958768786,266.84315033499996,0.012841141341219645
2019-08-16,262.185791,262.6214637,258.4279479,260.034574,83018300.0,0.014754943258992403,266.465550235,0.013366575933020469
2019-08-19,265.3445129,266.0252792,264.5366847,265.217451,53571800.0,0.012047647158727859,266.21275634999995,0.013678126534313353
2019-08-20,263.3113708,265.3718139,263.1843089,264.836281,51596400.0,-0.007662273011713627,265.76163635,0.013622839766603192
2019-08-21,265.4535217,265.8256496,264.7908991,265.4807513,49524700.0,0.00813542876440021,265.353633115,0.013727653283360721
2019-08-22,265.3717346,266.7968119,263.5926733,266.1614467,51666400.0,-0.0003081032772750403,265.00689238999996,0.013706535822941854
2019-08-23,258.5550842,265.7349039,257.3024696,264.0647603,149161500.0,-0.025687175803688733,264.228096,0.014607727403936625
2019-08-26,261.4142761,261.4142761,259.2176579,260.7516536,72423800.0,0.011058347233227517,263.617227165,0.014934257534058203
2019-08-27,260.3886414,263.1843379,259.6261862,262.8121823,66668900.0,-0.003923407379663013,262.98865356,0.014939317933312657
2019-08-28,262.2220764,262.3854537,258.9180778,259.7259337,59696700.0,0.007041148147409304,262.601066585,0.014929741165463974
2019-08-29,265.5715027,266.0979776,263.7833551,264.7909038,57899400.0,0.012773242993052714,262.49849853,0.015143618429065829
2019-08-30,265.4535217,267.0782643,264.5186037,267.0601205,62901200.0,-0.0004442532380187769,262.49078673500003,0.015047541546671121
2019-09-03,263.9013062,264.6637611,262.5670031,263.7470146,69101400.0,-0.00584740970871056,262.804846185,0.013374671414143653
2019-09-04,266.8967896,266.9149334,265.3264781,266.0798753,46887300.0,0.011350771404404547,263.088047785,0.013253575056356654
2019-09-05,270.3277588,271.2445052,266.8603825,269.3928409,83258100.0,0.012855041100876763,263.535086055,0.013507286798440302
2019-09-06,270.5365295,271.1810083,269.9647091,270.6454754,49584300.0,0.0007722873186486456,263.73614043500004,0.01283725044528088
2019-09-09,270.6727295,271.6167056,269.7287257,271.5259589,51260300.0,0.0005034440275097918,264.034770195,0.012711740525449553
2019-09-10,270.6091919,270.6727367,268.6485813,269.910254,57947100.0,-0.00023473956950659236,264.49133758,0.012325447532095635
2019-09-11,272.5334778,272.6151664,270.2642565,270.9177933,68821100.0,0.007110940639115881,264.840801995,0.011968818851366542
2019-09-12,273.477417,274.5393968,272.6786469,273.4411017,72908700.0,0.0034635715495205943,265.63003692,0.00949958817926393
2019-09-13,273.2958984,274.2762174,272.9237429,273.9222057,62104800.0,-0.0006637425568488675,266.37615661,0.009535204528556442
2019-09-16,272.4517517,273.3412963,271.8073007,272.1612848,58191200.0,-0.0030887646135270286,266.889454645,0.009191742629188102
2019-09-17,273.1416931,273.2324398,272.0796852,272.2521482,41475500.0,0.0025323434174859827,267.279313655,0.008883349003636815
2019-09-18,273.3050232,273.4139414,270.7090196,272.7513188,73375800.0,0.0005979683956203186,267.778996275,0.008623823276037642
2019-09-19,273.2869568,274.6938912,272.9511163,273.6954279,76560500.0,-6.610343194013435e-05,268.17066803,0.008505897191837645
2019-09-20,271.9956055,274.1750123,271.2022742,273.8923039,89565000.0,-0.004725257711237996,268.501861575,0.008611724306604066
2019-09-23,271.9317627,272.6521558,271.0745932,271.3299185,43476800.0,-0.00023471996866519795,269.1706955,0.0058593737228412645
2019-09-24,269.7979736,273.4181389,268.8313829,273.0260371,94869400.0,-0.007846781408739067,269.589880375,0.0059374981263791505
2019-09-25,271.3937988,271.8406113,268.393705,269.8800743,71854000.0,0.005914889495671316,270.140138245,0.005863211133891102
2019-09-26,270.8284302,271.6126338,269.4150269,271.4029192,56179700.0,-0.0020832038259527286,270.570455935,0.00581229985691921
2019-09-27,269.3693542,271.694665,267.8100472,271.585216,84746600.0,-0.005387455072285219,270.76034851,0.005382856829984894
2019-09-30,270.6186218,271.3298871,269.8435461,269.8891289,51662400.0,0.00463774954545304,271.018603515,0.0054444065171486205
2019-10-01,267.3996887,272.1597035,267.1808464,271.5031488,88242400.0,-0.011894721355794058,271.19352263999997,0.005984552148737194
2019-10-02,262.6762085,265.8222063,261.3813542,265.8130786,122539500.0,-0.01766449401255432,270.982493585,0.006730888379744545
2019-10-03,264.8282471,264.8556024,259.7217126,262.4482254,85278800.0,0.00819274273939441,270.707518,0.006300990032366872
2019-10-04,268.4118958,268.6672211,265.4300302,265.4847686,65091200.0,0.013531973040046719,270.601286315,0.007087621193736421
2019-10-07,267.2537537,269.241673,266.9710731,267.6094002,59610500.0,-0.004314794232752606,270.43033752499997,0.007138069673189614
2019-10-08,263.1047974,266.1322464,263.0683144,265.3936256,95708100.0,-0.015524407955209929,270.0551178,0.00787622748260584
2019-10-09,265.603302,266.5425374,264.4999349,265.1291344,62359400.0,0.009496233533900611,269.70860901000003,0.008028092789244112
2019-10-10,267.3996887,268.2842135,265.3570864,265.5212181,55296300.0,0.006763420057180003,269.40472259499995,0.008162977387381247
2019-10-11,270.171875,272.4150926,270.0442262,270.1627473,98720400.0,0.010367200924867648,269.248521425,0.008556565318917192
2019-10-14,269.8709717,270.5275266,269.5244527,269.8527163,40394800.0,-0.001113747683766153,269.119482425,0.008536974035157449
2019-10-15,272.5427246,273.290473,270.8010303,270.9195792,46754500.0,0.009900112202397393,269.089534,0.008826106837532596
2019-10-16,272.105011,272.7980488,271.6673264,272.0776557,48928200.0,-0.0016060366338613852,269.02953339,0.008831050639148403
2019-10-17,272.9075928,273.7829903,272.2145547,273.2723394,45736600.0,0.0029495296578716523,269.01056518999997,0.008858850002592887
2019-10-18,271.7129211,273.016903,270.8557516,272.3694759,64304000.0,-0.004377568567231038,268.99643097,0.008849491687264354
2019-10-21,273.5548706,273.7554853,272.5974077,273.0351202,39048600.0,0.0067790279996367,269.077586365,0.008978346212233704
2019-10-22,272.6612854,274.3847244,272.5700918,274.092916,48594700.0,-0.0032665665869523464,269.220751955,0.00881558166372189
2019-10-23,273.4546204,273.5093309,272.1962213,272.4059638,34352200.0,0.0029095989877556683,269.323793035,0.0087449213065285
2019-10-24,273.9014282,274.5397554,273.071614,274.3938513,35453100.0,0.0016339376505922765,269.477442935,0.008728523309240533
2019-10-25,275.0230103,275.5701438,273.2721884,273.326899,45205400.0,0.004094838451083271,269.76012574000003,0.008643259376449218
2019-10-28,276.5731506,277.0747013,276.217532,276.2448872,42147000.0,0.005636402198889057,270.05785218,0.008667776553001197
2019-10-29,276.4912415,277.4213773,276.1720778,276.2997544,44284900.0,-0.00029615709197483575,270.51242982,0.008121658358650039
2019-10-30,277.3392639,277.7131103,275.3786992,276.6918089,49643900.0,0.0030670859423949093,271.24558259,0.00672180883394424
2019-10-31,276.6006165,277.3301373,275.1416304,277.3301373,69053800.0,-0.002663335113870957,271.83420106,0.006696689088667711
2019-11-01,279.1630249,279.2086078,277.8863703,278.0505299,71141500.0,0.009263928737483385,272.371757515,0.006376881450965202
2019-11-04,280.2846375,280.8591265,279.9107632,280.72235,60606900.0,0.004017769188458198,273.023301705,0.006213745236683745
2019-11-05,279.9746094,280.7861962,279.682801,280.4852601,42933200.0,-0.0011061187754178858,273.866792305,0.004668883573090852
2019-11-06,280.0384521,280.3120051,279.0900888,279.9746138,46487100.0,0.00022803032080931374,274.58854981,0.004458162745392355
2019-11-07,281.0231934,282.3636582,280.5490257,281.3788399,54272300.0,0.0035164503039333272,275.269725045,0.004358846670004662
2019-11-08,281.7162476,281.7709581,279.9745532,280.6766909,49032100.0,0.0024661814977438024,275.84694367500003,0.003946527351850333
2019-11-11,281.1782227,281.3514821,280.1933766,280.3301809,35797300.0,-0.0019098113956278473,276.412306225,0.003984495397646417
2019-11-12,281.7709656,282.673718,280.9958619,281.5429955,46484600.0,0.002108068307382638,276.873718275,0.0035331221115004825
2019-11-13,281.8620911,282.2633205,280.5489817,280.7769517,53917700.0,0.00032340273173980805,277.36157227999996,0.003464573528177335
2019-11-14,282.2724304,282.3545241,280.9410935,281.5794206,51219900.0,0.0014558158509312413,277.82981416,0.0034538628824453193
2019-11-15,284.3150635,284.3606463,282.9198882,283.6128981,62023600.0,0.007236388963333784,278.45992128,0.0033542039495912403
2019-11-18,284.5249023,284.7620001,283.6221497,284.0780899,49228000.0,0.0007380502370040176,279.008422865,0.0031954837906381117
2019-11-19,284.4428406,285.1358786,283.7954133,285.1267509,67804700.0,-0.00028841658264933123,279.59750062499995,0.003002021189473734
2019-11-20,283.3849487,284.3697948,281.8256417,283.8500165,79406200.0,-0.003719172181548047,280.09401704000004,0.0032648624805284637
2019-11-21,282.9290161,283.6038263,282.126585,283.4944051,54664700.0,-0.0016088807895109358,280.54539643500004,0.0033523796557248997
2019-11-22,283.5582886,283.8136139,282.5461148,283.6768375,44850200.0,0.0022241356106706967,280.97216035,0.003305702763560905
2019-11-25,285.7558289,285.7558289,284.4883301,284.4883301,48647200.0,0.007749871502080952,281.431294265,0.003473263947777445
2019-11-26,286.4033203,286.5857075,285.4732125,285.7923762,37569000.0,0.0022658904369248223,281.926898205,0.0034452230432142497
2019-11-27,287.6799927,287.6799927,286.6677911,286.8866335,44444600.0,0.00445760334992884,282.443934645,0.003486595366025589
2019-11-29,286.6130066,287.3607549,286.3850366,287.1145295,36592700.0,-0.0037089339789878606,282.94455415000004,0.003564606414373481
2019-12-02,284.1782837,286.9321511,283.749699,286.8683129,75767800.0,-0.008494809530392056,283.19531709,0.003807275840618569
2019-12-03,282.2724304,282.3545241,280.0656965,281.451744,73941700.0,-0.006706540961490037,283.294706735,0.00408944777983014
2019-12-04,284.0141907,284.6160349,282.9746617,283.3211807,49080000.0,0.006170493864851689,283.4966858,0.004271651744410782
2019-12-05,284.5249023,284.7346448,283.2117924,284.7164173,40709000.0,0.001798190431053115,283.72100831,0.004276459757963309
2019-12-06,287.1237183,287.5249478,286.4306804,286.4398081,48927000.0,0.00913387889422701,284.026034555,0.004633568345939108
2019-12-09,286.2209473,287.4063803,286.1479813,286.7315979,34838500.0,-0.0031441881755542855,284.25126954,0.004714640652752462
2019-12-10,285.9017944,286.8319022,285.2452396,286.1662475,52649800.0,-0.0011150578006627887,284.487448125,0.004693866320790814
2019-12-11,286.7133789,286.9687042,285.8197263,286.3577323,53429100.0,0.002838682778130819,284.73456879,0.00470704817610682
2019-12-12,289.1846008,289.9688045,286.485443,286.7225129,96389600.0,0.008619137026256052,285.100694275,0.005011082013644515
2019-12-13,289.3578186,290.5888624,288.1723577,288.9474614,81503900.0,0.0005989869430143013,285.454963685,0.005013297916130175
2019-12-16,291.3456726,291.9383891,289.2939425,291.0903473,82749700.0,0.006869881759607788,285.80649414,0.004990892370172319
2019-12-17,291.4095154,292.0295871,291.3274495,291.728679,61097700.0,0.00021913076460089442,286.150724795,0.004994953209651316
2019-12-18,291.4277954,292.0296397,291.3730848,291.8016696,48133000.0,6.272959197950456e-05,286.499972535,0.004990031190695289
