Date,Close,High,Low,Open,Volume
2019-06-18,264.1234741,265.1803415,262.8498248,263.2111648,85434800
2019-06-19,264.7196655,265.2526063,263.2834296,264.2589762,78674400
2019-06-20,267.2489014,267.6553952,264.7829231,267.4115155,116570000
2019-06-21,266.8604126,268.2400891,266.6425762,266.9784165,83309500
2019-06-24,266.5336914,267.3868932,266.3793722,267.0692244,47582700
2019-06-25,263.9195862,266.6154228,263.810668,266.5881933,82028700
2019-06-26,263.6562805,265.326424,263.5473623,264.8181207,51584900
2019-06-27,264.5911865,265.0994898,264.0375099,264.4187235,40355200
2019-06-28,265.9526672,266.4518847,265.0540647,265.571426,59350900
2019-07-01,268.367218,269.5109145,267.1599767,269.2930504,78705600
2019-07-02,269.0660706,269.1205296,267.4776158,268.3217594,61504500
2019-07-03,271.2172546,271.2354261,269.6015706,269.746804,40898900
2019-07-05,270.9086609,271.0720658,268.684841,269.9828287,51677300
2019-07-08,269.4200745,270.727148,268.8754559,269.5925375,45841800
2019-07-09,269.7559509,270.0554759,268.2038113,268.2582704,41101300
2019-07-10,271.0448608,271.9979504,270.2914915,270.8270245,58448500
2019-07-11,271.6802673,271.9253333,270.6727463,271.6893531,50826100
2019-07-12,272.8965149,272.9691455,271.8617645,272.1703752,40326000
2019-07-15,272.9872437,273.3321696,272.4789404,273.3321696,33900000
2019-07-16,272.1068115,273.1052742,271.7982008,272.896496,36650100
2019-07-17,270.2550354,272.2428745,270.2550354,272.0794973,36036300
2019-07-18,271.2445374,271.6257787,269.3111842,269.7559426,51392600
2019-07-19,269.737793,272.370084,269.5653299,272.3428544,58678600
2019-07-22,270.4003906,270.9450092,269.6197918,270.1371532,43638100
2019-07-23,272.3337708,272.3337708,270.6908568,271.5259424,44564500
2019-07-24,273.6135864,273.6135864,271.4805132,271.5712876,47213200
2019-07-25,272.3065491,273.2142376,271.498693,273.1597785,55394100
2019-07-26,274.131012,274.3307045,272.8693117,272.9964013,45084100
2019-07-29,273.6316528,274.1308979,273.0779764,274.012894,38126500
2019-07-30,272.9601135,273.3685845,271.8436466,272.224888,45849000
2019-07-31,269.9738159,273.3958197,267.9496881,273.2051851,104245200
2019-08-01,267.6228638,273.0962241,266.8240935,270.1280928,142646600
2019-08-02,265.6077576,266.9692901,264.0465325,266.7242242,116749700
2019-08-05,257.6201172,261.6048547,255.7139661,261.4959365,178745400
2019-08-06,261.2327576,261.4506217,258.0377038,259.5172406,120711700
2019-08-07,261.3869934,262.158534,256.0044086,258.1465396,140572300
2019-08-08,266.5154419,266.5154419,262.331012,262.8846886,87713900
2019-08-09,264.7001343,266.1705853,262.9119867,265.5715075,93730000
2019-08-12,261.4778442,264.6910417,260.5247547,263.1933612,65527600
2019-08-13,265.5441895,266.9964962,260.8332852,261.1782111,94299800
2019-08-14,257.6927185,262.0859268,257.5656565,261.4777911,135622100
2019-08-15,258.3735046,259.272135,256.3221476,258.5822829,99556600
2019-08-16,262.185791,262.6214637,258.4279479,260.034574,83018300
2019-08-19,265.3445129,266.0252792,264.5366847,265.217451,53571800
2019-08-20,263.3113708,265.3718139,263.1843089,264.836281,51596400
2019-08-21,265.4535217,265.8256496,264.7908991,265.4807513,49524700
2019-08-22,265.3717346,266.7968119,263.5926733,266.1614467,51666400
2019-08-23,258.5550842,265.7349039,257.3024696,264.0647603,149161500
2019-08-26,261.4142761,261.4142761,259.2176579,260.7516536,72423800
2019-08-27,260.3886414,263.1843379,259.6261862,262.8121823,66668900
2019-08-28,262.2220764,262.3854537,258.9180778,259.7259337,59696700
2019-08-29,265.5715027,266.0979776,263.7833551,264.7909038,57899400
2019-08-30,265.4535217,267.0782643,264.5186037,267.0601205,62901200
2019-09-03,263.9013062,264.6637611,262.5670031,263.7470146,69101400
2019-09-04,266.8967896,266.9149334,265.3264781,266.0798753,46887300
2019-09-05,270.3277588,271.2445052,266.8603825,269.3928409,83258100
2019-09-06,270.5365295,271.1810083,269.9647091,270.6454754,49584300
2019-09-09,270.6727295,271.6167056,269.7287257,271.5259589,51260300
2019-09-10,270.6091919,270.6727367,268.6485813,269.910254,57947100
2019-09-11,272.5334778,272.6151664,270.2642565,270.9177933,68821100
2019-09-12,273.477417,274.5393968,272.6786469,273.4411017,72908700
2019-09-13,273.2958984,274.2762174,272.9237429,273.9222057,62104800
2019-09-16,272.4517517,273.3412963,271.8073007,272.1612848,58191200
2019-09-17,273.1416931,273.2324398,272.0796852,272.2521482,41475500
2019-09-18,273.3050232,273.4139414,270.7090196,272.7513188,73375800
2019-09-19,273.2869568,274.6938912,272.9511163,273.6954279,76560500
2019-09-20,271.9956055,274.1750123,271.2022742,273.8923039,89565000
2019-09-23,271.9317627,272.6521558,271.0745932,271.3299185,43476800
2019-09-24,269.7979736,273.4181389,268.8313829,273.0260371,94869400
2019-09-25,271.3937988,271.8406113,268.393705,269.8800743,71854000
2019-09-26,270.8284302,271.6126338,269.4150269,271.4029192,56179700
2019-09-27,269.3693542,271.694665,267.8100472,271.585216,84746600
2019-09-30,270.6186218,271.3298871,269.8435461,269.8891289,51662400
2019-10-01,267.3996887,272.1597035,267.1808464,271.5031488,88242400
2019-10-02,262.6762085,265.8222063,261.3813542,265.8130786,122539500
2019-10-03,264.8282471,264.8556024,259.7217126,262.4482254,85278800
2019-10-04,268.4118958,268.6672211,265.4300302,265.4847686,65091200
2019-10-07,267.2537537,269.241673,266.9710731,267.6094002,59610500
2019-10-08,263.1047974,266.1322464,263.0683144,265.3936256,95708100
2019-10-09,265.603302,266.5425374,264.4999349,265.1291344,62359400
2019-10-10,267.3996887,268.2842135,265.3570864,265.5212181,55296300
2019-10-11,270.171875,272.4150926,270.0442262,270.1627473,98720400
2019-10-14,269.8709717,270.5275266,269.5244527,269.8527163,40394800
2019-10-15,272.5427246,273.290473,270.8010303,270.9195792,46754500
2019-10-16,272.105011,272.7980488,271.6673264,272.0776557,48928200
2019-10-17,272.9075928,273.7829903,272.2145547,273.2723394,45736600
2019-10-18,271.7129211,273.016903,270.8557516,272.3694759,64304000
2019-10-21,273.5548706,273.7554853,272.5974077,273.0351202,39048600
2019-10-22,272.6612854,274.3847244,272.5700918,274.092916,48594700
2019-10-23,273.4546204,273.5093309,272.1962213,272.4059638,34352200
2019-10-24,273.9014282,274.5397554,273.071614,274.3938513,35453100
2019-10-25,275.0230103,275.5701438,273.2721884,273.326899,45205400
2019-10-28,276.5731506,277.0747013,276.217532,276.2448872,42147000
2019-10-29,276.4912415,277.4213773,276.1720778,276.2997544,44284900
2019-10-30,277.3392639,277.7131103,275.3786992,276.6918089,49643900
2019-10-31,276.6006165,277.3301373,275.1416304,277.3301373,69053800
2019-11-01,279.1630249,279.2086078,277.8863703,278.0505299,71141500
2019-11-04,280.2846375,280.8591265,279.9107632,280.72235,60606900
2019-11-05,279.9746094,280.7861962,279.682801,280.4852601,42933200
2019-11-06,280.0384521,280.3120051,279.0900888,279.9746138,46487100
2019-11-07,281.0231934,282.3636582,280.5490257,281.3788399,54272300
2019-11-08,281.7162476,281.7709581,279.9745532,280.6766909,49032100
2019-11-11,281.1782227,281.3514821,280.1933766,280.3301809,35797300
2019-11-12,281.7709656,282.673718,280.9958619,281.5429955,46484600
2019-11-13,281.8620911,282.2633205,280.5489817,280.7769517,53917700
2019-11-14,282.2724304,282.3545241,280.9410935,281.5794206,51219900
2019-11-15,284.3150635,284.3606463,282.9198882,283.6128981,62023600
2019-11-18,284.5249023,284.7620001,283.6221497,284.0780899,49228000
2019-11-19,284.4428406,285.1358786,283.7954133,285.1267509,67804700
2019-11-20,283.3849487,284.3697948,281.8256417,283.8500165,79406200
2019-11-21,282.9290161,283.6038263,282.126585,283.4944051,54664700
2019-11-22,283.5582886,283.8136139,282.5461148,283.6768375,44850200
2019-11-25,285.7558289,285.7558289,284.4883301,284.4883301,48647200
2019-11-26,286.4033203,286.5857075,285.4732125,285.7923762,37569000
2019-11-27,287.6799927,287.6799927,286.6677911,286.8866335,44444600
2019-11-29,286.6130066,287.3607549,286.3850366,287.1145295,36592700
2019-12-02,284.1782837,286.9321511,283.749699,286.8683129,75767800
2019-12-03,282.2724304,282.3545241,280.0656965,281.451744,73941700
2019-12-04,284.0141907,284.6160349,282.9746617,283.3211807,49080000
2019-12-05,284.5249023,284.7346448,283.2117924,284.7164173,40709000
2019-12-06,287.1237183,287.5249478,286.4306804,286.4398081,48927000
2019-12-09,286.2209473,287.4063803,286.1479813,286.7315979,34838500
2019-12-10,285.9017944,286.8319022,285.2452396,286.1662475,52649800
2019-12-11,286.7133789,286.9687042,285.8197263,286.3577323,53429100
2019-12-12,289.1846008,289.9688045,286.485443,286.7225129,96389600
2019-12-13,289.3578186,290.5888624,288.1723577,288.9474614,81503900
2019-12-16,291.3456726,291.9383891,289.2939425,291.0903473,82749700
2019-12-17,291.4095154,292.0295871,291.3274495,291.728679,61097700
2019-12-18,291.4277954,292.0296397,291.3730848,291.8016696,48133000
2019-12-19,292.622406,292.695372,291.3640066,291.619332,85310500
2019-12-20,293.9052124,295.0414939,292.6772889,293.6577764,147142100
2019-12-23,294.354248,294.7482776,294.2076265,294.693298,52990000
2019-12-24,294.3634338,294.6291591,294.0610182,294.5833521,20270000
2019-12-26,295.9304504,295.939623,294.739189,294.7483336,30911200
2019-12-27,295.8570862,296.7184701,295.3256077,296.6634905,42528800
2019-12-30,294.2259827,296.0770548,293.7403111,295.9396059,49729100
2019-12-31,294.9407043,295.1881404,293.3737308,293.7219534,57077300
2020-01-02,297.6989441,297.7172893,295.5546573,296.4801932,59151200
2020-01-03,295.4447632,296.5719004,294.2443292,294.2993088,77709700
2020-01-06,296.5718689,296.6543382,293.5661701,293.6853018,55653900
2020-01-07,295.7379456,296.4801976,295.2889085,296.0036708,40496400
2020-01-08,297.3141785,298.5329297,295.6830524,295.9304605,68296000
2020-01-09,299.3301392,299.4034639,298.2946439,298.88113,48473300
2020-01-10,298.46875,300.0723861,298.0014236,299.91662,53029300
2020-01-13,300.5213928,300.5305374,298.6611762,299.0918681,47086800
2020-01-14,300.0632019,301.1353314,299.5042057,300.0815191,62832800
2020-01-15,300.7412415,301.5018106,299.8890304,299.9714997,72056600
2020-01-16,303.2429504,303.2429504,301.8958953,302.1249861,54050300
2020-01-17,304.1868591,304.3976048,303.1788537,303.9577683,95846000
2020-01-21,303.591217,304.3976214,303.1513805,303.2246772,77742400
2020-01-22,303.6278076,305.103167,303.4720415,304.452529,48914900
2020-01-23,303.9760437,304.3884184,301.8592467,302.977211,51963000
2020-01-24,301.2727966,304.7183321,299.9807208,304.6358627,87578400
2020-01-27,296.443512,297.928016,295.6737702,296.0128201,84062500
2020-01-28,299.5500793,300.4297805,296.5352356,297.8731185,63834000
2020-01-29,299.3026733,301.1445731,299.1010722,300.9154822,53888900
2020-01-30,300.2739258,300.4846994,296.4801962,297.2315928,75491800
2020-01-31,294.8215942,299.8066132,293.9052309,299.6508191,113845600
2020-02-03,297.0115662,298.8809545,296.1868451,296.3059767,69083000
2020-02-04,301.5385132,302.4090695,300.3105897,300.6313224,62573200
2020-02-05,305.0206299,305.2314035,303.0138203,304.479979,65951100
2020-02-06,306.0470276,306.2394561,304.9656976,305.9828754,50359700
2020-02-07,304.4160156,306.0562864,303.8661918,304.9841566,64139400
2020-02-10,306.6885071,306.7526592,303.4904076,303.52707,42070000
2020-02-11,307.2200623,308.8328431,306.6885557,308.0447839,54864500
2020-02-12,309.1993713,309.410117,308.2921525,308.6586923,43992700
2020-02-13,308.8694153,309.8407582,307.4948703,307.7697681,54501900
2020-02-14,309.3641968,309.4833285,308.081294,309.2817275,64582200
2020-02-18,308.5671387,309.4285227,307.174248,308.3655376,57226200
2020-02-19,310.0424194,310.7205195,309.2543603,309.5384307,48814700
2020-02-20,308.7686768,310.3173332,305.7721504,309.4925838,74163400
2020-02-21,305.5889282,307.724043,304.7641787,307.4124827,113788200
2020-02-24,295.4538879,305.6621613,294.3725579,296.1136707,161088400
2020-02-25,286.5010071,297.4607053,285.6213061,296.8467575,218913200
2020-02-26,285.4472351,291.5043845,284.7141555,287.9030826,194773800
2020-02-27,272.6273193,285.5022156,272.6273193,279.9123925,284353500
2020-02-28,271.4819031,272.9755803,261.6584837,264.5541961,384975800
2020-03-02,283.238739,283.3028912,269.832339,273.2687015,238703600
2020-03-03,275.1289978,287.5915483,272.6823227,283.6145337,300139100
2020-03-04,286.6934509,286.9133972,277.9605085,280.5171703,176613400
2020-03-05,277.163269,282.6706221,274.9181955,279.4725227,186366800
2020-03-06,272.5814209,273.7910272,265.9561321,268.6318973,228667200
2020-03-09,251.2943726,260.4213452,250.5796101,252.2748602,309417300
2020-03-10,264.2975769,264.3891909,250.625421,260.8337239,276444100
2020-03-11,251.4134827,258.3595338,248.2245555,257.223252,255316300
2020-03-12,227.3589325,244.357477,226.9648889,234.5890394,392220700
2020-03-13,246.7949524,248.7743003,227.7345944,241.0859994,329566100
2020-03-16,219.7897491,235.4137327,217.5079994,221.0085001,297240000
2020-03-17,231.656662,234.744816,217.2422701,224.5456733,262070500
2020-03-18,219.9272156,227.5971727,208.949186,216.4908528,327597100
2020-03-19,220.394577,226.6900037,212.7979299,219.2399641,289322000
2020-03-20,210.8968506,225.3407021,210.6203222,223.552501,347158800
2020-03-23,205.5045929,211.7079795,201.181574,210.3345781,326025200
2020-03-24,224.1239624,224.9996379,215.5055908,216.0770725,235494500
2020-03-25,227.4791412,236.2911011,220.9900142,225.7093793,299430300
2020-03-26,240.7616119,242.2363925,229.5623177,229.9955422,257632800
2020-03-27,233.5903625,240.4021085,231.4058151,233.4521054,224341200
2020-03-30,241.1764069,241.8953723,233.6917851,235.6919852,171369500
2020-03-31,237.5815735,242.7249372,236.1712941,240.1716943,194881100
2020-04-01,226.8892365,237.4986104,224.8152946,228.5760442,189554600
2020-04-02,232.1247711,232.9082518,225.4512826,226.0043394,177660400
2020-04-03,228.7696075,233.4981993,226.0320033,231.1385026,135561200
2020-04-06,244.1352234,246.1077862,228.7511942,237.6645344,188061200
2020-04-07,244.384079,253.5094169,244.1628675,252.7535736,201427200
2020-04-08,252.587677,254.4035294,244.4946963,246.9926361,153774500
2020-04-09,256.4313965,259.1966523,253.9150036,255.8598867,189999200
2020-04-13,254.0901489,255.7953957,250.1727031,255.454352,114839100
2020-04-14,261.5839233,262.6070542,253.9518204,258.9938033,134143400
2020-04-15,256.0257874,261.7222067,253.9057413,255.8506523,121775000
2020-04-16,257.2609558,258.1181783,254.1823079,257.3070322,131798300
2020-04-17,264.210907,264.8192383,260.3026609,263.0494909,146684800
2020-04-20,259.5560608,264.3491809,259.3348494,260.4962374,100109300
2020-04-21,251.6751709,256.2839308,250.7349659,255.076438,126385700
2020-04-22,257.2609558,259.0122788,255.2423169,256.5696419,92951600
2020-04-23,257.2425842,261.7223144,256.9384184,258.5422582,104709700
2020-04-24,260.828125,261.501014,256.7078931,258.7634098,85063200
2020-04-27,264.5888367,265.713375,262.3489866,262.8098625,77896600
2020-04-28,263.3721619,268.598479,263.067968,268.2482088,105270000
2020-04-29,270.2668152,271.8061529,267.6859216,268.718279,118745600
2020-04-30,267.7504883,270.3682602,266.0083638,268.8842251,122901700
2020-05-01,260.6622009,267.9163831,259.4915581,262.9850054,125180000
2020-05-04,261.3811646,261.6853303,257.2885843,258.7725912,80873200
2020-05-05,263.7962341,266.6167933,261.5102788,264.2110338,79569900
2020-05-06,262.0079651,265.8885325,261.5747406,265.5014125,73632600
2020-05-07,265.1695557,267.1052401,264.6626034,265.234085,75250400
2020-05-08,269.5572205,270.0273231,267.179084,268.3128493,76452400
2020-05-11,269.6125183,270.9951466,267.197532,267.6215302,79514200
2020-05-12,264.2386475,271.2162884,264.1003622,270.8015169,95870800
